State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Race,Race Code,Year,Year Code,Deaths,Population,Crude Rate
Mississippi,28,45-54 years,45-54,Male,M,White,2106-3,2014,2014,42,121993,34.4
Mississippi,28,45-54 years,45-54,Male,M,White,2106-3,2015,2015,50,119924,41.7
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2005,2005,12,109482,Unreliable
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2006,2006,18,111379,Unreliable
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2007,2007,21,113729,18.5
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2008,2008,12,115372,Unreliable
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2009,2009,18,117548,Unreliable
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2010,2010,24,119922,20
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2011,2011,17,123045,Unreliable
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2012,2012,29,122238,23.7
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2013,2013,22,122355,18
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2014,2014,27,123172,21.9
Mississippi,28,55-64 years,55-64,Female,F,White,2106-3,2015,2015,21,123985,16.9
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2006,2006,11,106478,Unreliable
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2007,2007,12,108770,Unreliable
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2008,2008,17,110084,Unreliable
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2009,2009,11,112013,Unreliable
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2010,2010,29,114367,25.4
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2011,2011,17,117249,Unreliable
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2012,2012,17,116382,Unreliable
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2013,2013,21,116554,18
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2014,2014,16,117138,Unreliable
Mississippi,28,55-64 years,55-64,Male,M,White,2106-3,2015,2015,15,117955,Unreliable
Missouri,29,15-24 years,15-24,Male,M,Black or African American,2054-5,2013,2013,10,66570,Unreliable
Missouri,29,15-24 years,15-24,Male,M,Black or African American,2054-5,2015,2015,11,66190,Unreliable
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2002,2002,12,336628,Unreliable
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2003,2003,13,339923,Unreliable
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2004,2004,13,342275,Unreliable
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2006,2006,22,341435,6.4
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2007,2007,19,340506,Unreliable
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2008,2008,23,339589,6.8
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2009,2009,22,337321,6.5
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2010,2010,18,335345,Unreliable
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2011,2011,22,333471,6.6
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2012,2012,17,331329,Unreliable
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2013,2013,21,330286,6.4
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2014,2014,33,328464,10
Missouri,29,15-24 years,15-24,Female,F,White,2106-3,2015,2015,36,326469,11
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,1999,1999,14,332817,Unreliable
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2000,2000,22,334980,6.6
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2001,2001,24,342064,7
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2002,2002,30,346501,8.7
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2003,2003,36,349910,10.3
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2004,2004,43,353473,12.2
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2005,2005,47,355132,13.2
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2006,2006,62,354989,17.5
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2007,2007,55,353364,15.6
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2008,2008,55,351213,15.7
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2009,2009,71,348365,20.4
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2010,2010,79,346218,22.8
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2011,2011,72,344013,20.9
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2012,2012,55,342684,16
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2013,2013,45,342736,13.1
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2014,2014,58,342118,17
Missouri,29,15-24 years,15-24,Male,M,White,2106-3,2015,2015,66,340827,19.4
Missouri,29,25-34 years,25-34,Female,F,Black or African American,2054-5,2011,2011,10,53449,Unreliable
Missouri,29,25-34 years,25-34,Female,F,Black or African American,2054-5,2012,2012,14,53835,Unreliable
Missouri,29,25-34 years,25-34,Female,F,Black or African American,2054-5,2013,2013,13,54693,Unreliable
Missouri,29,25-34 years,25-34,Female,F,Black or African American,2054-5,2014,2014,12,55606,Unreliable
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2004,2004,14,42785,Unreliable
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2005,2005,11,43043,Unreliable
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2006,2006,14,43666,Unreliable
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2010,2010,14,47158,Unreliable
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2011,2011,16,48032,Unreliable
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2012,2012,13,48438,Unreliable
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2013,2013,10,49645,Unreliable
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2014,2014,24,50956,47.1
Missouri,29,25-34 years,25-34,Male,M,Black or African American,2054-5,2015,2015,22,52590,41.8
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,1999,1999,12,314379,Unreliable
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2000,2000,17,310379,Unreliable
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2001,2001,11,304408,Unreliable
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2002,2002,23,302882,7.6
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2003,2003,26,302199,8.6
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2004,2004,20,301949,6.6
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2005,2005,35,303073,11.5
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2006,2006,50,306264,16.3
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2007,2007,39,310032,12.6
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2008,2008,38,313078,12.1
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2009,2009,62,317879,19.5
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2010,2010,66,320694,20.6
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2011,2011,77,325775,23.6
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2012,2012,63,327505,19.2
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2013,2013,55,328616,16.7
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2014,2014,70,329965,21.2
Missouri,29,25-34 years,25-34,Female,F,White,2106-3,2015,2015,73,330339,22.1
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,1999,1999,28,317206,8.8
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2000,2000,41,314264,13
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2001,2001,36,309320,11.6
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2002,2002,55,307929,17.9
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2003,2003,52,307106,16.9
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2004,2004,61,307048,19.9
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2005,2005,52,307079,16.9
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2006,2006,89,309218,28.8
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2007,2007,85,313746,27.1
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2008,2008,115,318297,36.1
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2009,2009,131,323985,40.4
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2010,2010,162,327148,49.5
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2011,2011,130,332390,39.1
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2012,2012,126,333015,37.8
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2013,2013,124,334437,37.1
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2014,2014,144,334884,43
Missouri,29,25-34 years,25-34,Male,M,White,2106-3,2015,2015,139,335079,41.5
Missouri,29,35-44 years,35-44,Female,F,Black or African American,2054-5,2014,2014,10,48756,Unreliable
Missouri,29,35-44 years,35-44,Female,F,Black or African American,2054-5,2015,2015,13,49009,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,1999,1999,13,45311,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2000,2000,14,45900,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2002,2002,12,46609,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2003,2003,17,46120,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2004,2004,10,45682,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2005,2005,14,45243,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2006,2006,20,45290,44.2
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2009,2009,15,43919,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2010,2010,11,43305,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2011,2011,13,42306,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2012,2012,18,41751,Unreliable
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2013,2013,27,41696,64.8
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2014,2014,21,42080,49.9
Missouri,29,35-44 years,35-44,Male,M,Black or African American,2054-5,2015,2015,22,42347,52
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,1999,1999,32,386928,8.3
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2000,2000,51,385992,13.2
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2001,2001,54,380663,14.2
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2002,2002,55,373022,14.7
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2003,2003,68,364811,18.6
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2004,2004,81,357901,22.6
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2005,2005,67,351617,19.1
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2006,2006,81,345513,23.4
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2007,2007,70,337828,20.7
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2008,2008,77,328803,23.4
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2009,2009,63,320046,19.7
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2010,2010,102,314665,32.4
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2011,2011,84,308546,27.2
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2012,2012,80,305872,26.2
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2013,2013,109,305347,35.7
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2014,2014,91,304571,29.9
Missouri,29,35-44 years,35-44,Female,F,White,2106-3,2015,2015,86,304483,28.2
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,1999,1999,65,385875,16.8
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2000,2000,47,385223,12.2
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2001,2001,68,380349,17.9
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2002,2002,79,373414,21.2
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2003,2003,93,365308,25.5
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2004,2004,94,358759,26.2
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2005,2005,118,353220,33.4
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2006,2006,106,347646,30.5
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2007,2007,100,340016,29.4
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2008,2008,106,330859,32
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2009,2009,108,322139,33.5
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2010,2010,120,316909,37.9
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2011,2011,125,310829,40.2
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2012,2012,129,308788,41.8
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2013,2013,121,308906,39.2
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2014,2014,130,308504,42.1
Missouri,29,35-44 years,35-44,Male,M,White,2106-3,2015,2015,107,308299,34.7
Missouri,29,45-54 years,45-54,Female,F,Black or African American,2054-5,2009,2009,10,51821,Unreliable
Missouri,29,45-54 years,45-54,Female,F,Black or African American,2054-5,2011,2011,12,52000,Unreliable
Missouri,29,45-54 years,45-54,Female,F,Black or African American,2054-5,2015,2015,16,48724,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2000,2000,17,32475,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2001,2001,12,34882,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2002,2002,14,36376,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2003,2003,20,37912,52.8
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2004,2004,14,39307,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2005,2005,15,41011,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2006,2006,17,42395,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2007,2007,14,43524,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2008,2008,26,44573,58.3
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2009,2009,10,45512,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2010,2010,12,46091,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2011,2011,15,45857,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2012,2012,11,45141,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2013,2013,17,44386,Unreliable
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2014,2014,28,43547,64.3
Missouri,29,45-54 years,45-54,Male,M,Black or African American,2054-5,2015,2015,18,42741,Unreliable
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,1999,1999,19,324783,Unreliable
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2000,2000,27,333552,8.1
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2001,2001,42,347157,12.1
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2002,2002,39,350985,11.1
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2003,2003,56,357966,15.6
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2004,2004,58,364112,15.9
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2005,2005,83,371564,22.3
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2006,2006,81,378284,21.4
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2007,2007,102,383563,26.6
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2008,2008,89,387436,23
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2009,2009,103,388915,26.5
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2010,2010,99,388036,25.5
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2011,2011,106,381250,27.8
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2012,2012,117,372624,31.4
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2013,2013,122,363417,33.6
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2014,2014,130,355218,36.6
Missouri,29,45-54 years,45-54,Female,F,White,2106-3,2015,2015,106,347805,30.5
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,1999,1999,30,315286,9.5
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2000,2000,35,324252,10.8
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2001,2001,46,339024,13.6
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2002,2002,50,342826,14.6
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2003,2003,80,349486,22.9
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2004,2004,71,356242,19.9
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2005,2005,97,363995,26.6
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2006,2006,104,371687,28
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2007,2007,95,377427,25.2
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2008,2008,109,381834,28.5
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2009,2009,139,383805,36.2
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2010,2010,142,383139,37.1
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2011,2011,133,376546,35.3
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2012,2012,133,367873,36.2
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2013,2013,141,358670,39.3
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2014,2014,136,350904,38.8
Missouri,29,45-54 years,45-54,Male,M,White,2106-3,2015,2015,120,343985,34.9
Missouri,29,55-64 years,55-64,Female,F,Black or African American,2054-5,2015,2015,10,44963,Unreliable
Missouri,29,55-64 years,55-64,Male,M,Black or African American,2054-5,2007,2007,15,26549,Unreliable
Missouri,29,55-64 years,55-64,Male,M,Black or African American,2054-5,2010,2010,18,30361,Unreliable
Missouri,29,55-64 years,55-64,Male,M,Black or African American,2054-5,2011,2011,15,32261,Unreliable
Missouri,29,55-64 years,55-64,Male,M,Black or African American,2054-5,2012,2012,11,33555,Unreliable
Missouri,29,55-64 years,55-64,Male,M,Black or African American,2054-5,2013,2013,17,34788,Unreliable
Missouri,29,55-64 years,55-64,Male,M,Black or African American,2054-5,2014,2014,22,36003,61.1
Missouri,29,55-64 years,55-64,Male,M,Black or African American,2054-5,2015,2015,17,37231,Unreliable
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2001,2001,13,242165,Unreliable
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2003,2003,14,265241,Unreliable
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2004,2004,15,274729,Unreliable
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2005,2005,18,284794,Unreliable
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2006,2006,26,295321,8.8
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2007,2007,33,304623,10.8
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2008,2008,35,311810,11.2
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2009,2009,39,321409,12.1
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2010,2010,47,330195,14.2
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2011,2011,45,342983,13.1
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2012,2012,47,345757,13.6
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2013,2013,63,352049,17.9
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2014,2014,57,356557,16
Missouri,29,55-64 years,55-64,Female,F,White,2106-3,2015,2015,73,362292,20.1
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,1999,1999,12,217813,Unreliable
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2003,2003,17,249104,Unreliable
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2004,2004,11,258293,Unreliable
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2005,2005,24,267838,9
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2006,2006,27,277747,9.7
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2007,2007,34,286742,11.9
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2008,2008,35,294110,11.9
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2009,2009,51,303483,16.8
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2010,2010,57,311922,18.3
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2011,2011,54,324477,16.6
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2012,2012,52,327402,15.9
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2013,2013,66,333381,19.8
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2014,2014,61,338393,18
Missouri,29,55-64 years,55-64,Male,M,White,2106-3,2015,2015,90,344203,26.1
Missouri,29,65-74 years,65-74,Female,F,White,2106-3,2010,2010,11,216210,Unreliable
Missouri,29,65-74 years,65-74,Female,F,White,2106-3,2012,2012,13,233259,Unreliable
